,A2C Agent 1,A2C Agent 2,SAC Agent 1,SAC Agent 2,Mean Var,djia
2025-05-06 13:30:00+00:00,835113.573683243,876756.8859235176,859122.3617082825,906512.403805073,795193.055942252,916250.2373886671
2025-05-06 14:30:00+00:00,838189.9754700472,880669.4059309164,862287.158690094,910666.4725803932,798122.4052814991,916811.6866549813
2025-05-06 15:30:00+00:00,837803.7497544101,880984.7208602431,861889.8354326478,910253.1053815684,797754.6412105788,915195.7870116616
2025-05-06 16:30:00+00:00,837078.014158707,880313.4016108523,861143.2470537416,909527.1690805758,797063.5958806548,913100.8374740834
2025-05-06 17:30:00+00:00,842711.9099945833,887161.5849573227,866939.023344635,916277.6432296152,802428.1906858592,913412.2983809438
2025-05-06 18:30:00+00:00,846789.082617264,891479.5719548181,871133.3466173401,920862.6710789199,806310.4738711948,913424.3313051171
2025-05-06 19:30:00+00:00,840969.8504700472,885609.2367241608,865146.908690094,915022.6857920979,800769.4018569689,911222.2189863151
2025-05-07 13:30:00+00:00,841231.5383286289,886402.5291959924,865416.1157060853,916105.7123121466,801018.5809982999,916575.0391462414
2025-05-07 14:30:00+00:00,839857.889158707,885026.2190992051,864002.9970537416,915442.0691608936,799710.5924561245,915927.7027037633
2025-05-07 15:30:00+00:00,842711.1747574618,888745.2213355857,866938.26698172,918718.7122403281,802427.4905931777,916291.8294526571
2025-05-07 16:30:00+00:00,844676.3504700472,890160.1342374462,868959.908690094,920431.7805342607,804298.7306242619,919475.1482621928
2025-05-07 17:30:00+00:00,837671.8029694369,882973.682180073,861754.0973802796,913673.5103216111,797629.0015008909,914167.4079703648
2025-05-07 18:30:00+00:00,839413.1272568514,885745.2295816367,863545.4556719055,916182.6737823257,799287.0902370998,914136.6280991101
2025-05-07 19:30:00+00:00,867471.3028473665,915544.6335777661,892409.8354173889,947840.0071375117,826004.0810018003,917422.5755445291
2025-05-08 13:30:00+00:00,869102.1718964387,918141.3255286379,894087.5647264709,950478.1098016304,827556.9942759344,922664.0475583017
2025-05-08 14:30:00+00:00,869250.4635681919,918611.9048319577,894240.1173082582,950761.2112832045,827698.1975844649,926127.9602083405
2025-05-08 15:30:00+00:00,875105.9485611727,925833.9719453149,900263.8497453919,957320.3709764001,833273.789553217,930184.2763861537
2025-05-08 16:30:00+00:00,874031.0884461213,925475.2376091854,899158.1053453673,956627.4022906726,832250.3079061465,930592.0878815026
2025-05-08 17:30:00+00:00,874550.731420975,926382.4263154496,899692.679381012,957780.442178922,832745.1118721178,928528.0054102817
2025-05-08 18:30:00+00:00,878742.7707047274,931208.7066156702,904005.1698137512,962908.0365117012,836736.7710756169,930060.1977550051
2025-05-08 19:30:00+00:00,870065.898092728,922664.6778278451,895078.9819627992,953432.3402375563,828474.654221532,923541.9278523306
2025-05-09 13:30:00+00:00,860885.6142792512,913100.0096862174,885634.9182420959,943690.9940903205,819733.1892937517,922190.8397359244
2025-05-09 14:30:00+00:00,862708.4933304597,915694.4527916944,887510.1746355285,945739.756363412,821468.9344643239,921481.1587950125
2025-05-09 15:30:00+00:00,862022.7998795321,915292.4180117334,886804.7789446106,945492.8194986231,820816.0172589002,919922.6335292724
2025-05-09 16:30:00+00:00,863097.6599945833,916552.102986383,887910.523344635,947533.529430933,821839.4989059705,920391.6559867198
2025-05-09 17:30:00+00:00,864209.6213059236,917869.2138259804,889054.4349809875,948989.9915182989,822898.308306815,920576.2480191453
2025-05-09 18:30:00+00:00,865285.9518952181,919326.1260394377,890161.6921068421,950430.9256295534,823923.1901392484,921518.9142744836
2025-05-09 19:30:00+00:00,864511.294752579,919538.0073911047,889364.7765032044,950068.5599635945,823185.561719363,920561.0760712747
2025-05-12 13:30:00+00:00,895937.2522568514,953897.547012365,921693.7056719055,985313.9213351031,853109.3539383175,941560.4470458038
2025-05-12 14:30:00+00:00,901803.8789200594,960780.4053286519,927728.8999162903,992337.5103724393,858695.5550038585,941793.6939455383
2025-05-12 15:30:00+00:00,907140.5127320101,967364.1165972485,933218.8728624573,998454.4814314246,863777.0969526042,941367.1355031079
2025-05-12 16:30:00+00:00,909291.7599930575,969829.238845021,935431.9325700989,1001065.9744178379,865825.5142853912,944298.1988805195
2025-05-12 17:30:00+00:00,909836.6272568514,971016.9446831204,935992.4556719055,1001895.0505368991,866344.336815666,945610.1363958113
2025-05-12 18:30:00+00:00,908724.6659455111,970372.3853574481,934848.544035553,1000753.7530725438,865285.5274148216,945031.5096942643
2025-05-12 19:30:00+00:00,911726.9218964387,974589.550854228,937937.0647264709,1004893.3849183463,868144.2750998035,946751.607485316
2025-05-13 13:30:00+00:00,957872.8355850985,1024073.8108071045,985408.9030901184,1056368.0538364407,912084.4074819443,943839.9886158074
2025-05-13 14:30:00+00:00,962431.8713059237,1029353.8701758111,990098.9349809876,1061715.8242917138,916425.5206400786,943447.3490683291
2025-05-13 15:30:00+00:00,967102.0975022127,1034905.0905191583,994903.3522173157,1067733.9693152555,920872.5093529689,942295.3273713972
2025-05-13 16:30:00+00:00,969881.9725022127,1038748.157681985,997763.1022173157,1071247.1722559335,923519.5059284386,943741.7197350594
2025-05-13 17:30:00+00:00,966990.9070267489,1036091.7444497173,994788.9668718567,1068959.3520176334,920766.6337982127,942466.0553824926
2025-05-13 18:30:00+00:00,965285.8355850985,1035139.9405312918,993034.9030901184,1067908.7768305691,919143.0650165302,942930.3693043941
2025-05-13 19:30:00+00:00,962505.9605850985,1031794.9733278858,990175.1530901184,1064740.3558643966,916496.0684410605,940469.1131403543
2025-05-14 13:30:00+00:00,983410.6748795321,1054996.1543731582,1011680.5289446106,1088346.6496355424,936401.5343877447,942374.3261344475
2025-05-14 14:30:00+00:00,994493.073683243,1067646.7768242948,1023081.3617082825,1100647.4059013228,946954.1929358494,940872.9136609788
2025-05-14 15:30:00+00:00,1000534.6867813875,1074506.2776431856,1029296.5703264466,1107693.2108692455,952707.0160595876,939491.3944537288
2025-05-14 16:30:00+00:00,996754.0975022127,1070537.0927007762,1025407.3522173157,1104666.8189349787,949107.1394913127,937302.797375846
2025-05-14 17:30:00+00:00,997495.3296341707,1072241.6917966257,1026169.8823992005,1106188.8454036359,949812.9406208314,937865.0313980845
2025-05-14 18:30:00+00:00,999941.6332077791,1075480.804843394,1028686.4763628235,1109853.8177956974,952142.3105320327,938618.833060965
2025-05-14 19:30:00+00:00,1003330.1714310457,1079150.8806788148,1032172.3784929505,1114641.1546536295,955368.8761412184,938526.2318618927
2025-05-15 13:30:00+00:00,987932.6094040682,1062841.2901375147,1016332.3935991516,1098046.925939493,940707.3197921048,935739.5635745598
2025-05-15 14:30:00+00:00,996198.0320114901,1071850.391838403,1024835.3091264954,1107553.5405691566,948577.6540109656,940428.9161980075
2025-05-15 15:30:00+00:00,1002362.7124924471,1079659.2545581174,1031177.1212602844,1115192.180024299,954447.6618789303,941286.1312526955
2025-05-15 16:30:00+00:00,1009800.9367813875,1088485.0193462789,1038829.0703264466,1124018.7438736672,961530.33797782,942976.5827088275
2025-05-15 17:30:00+00:00,1003425.7522568514,1082392.523481648,1032270.7056719055,1117526.5181700205,955459.8881898134,942695.9888683244
2025-05-15 18:30:00+00:00,991379.6272568514,1069879.3698131386,1019878.4556719055,1105263.718114131,943989.5696961113,943864.316049462
2025-05-15 19:30:00+00:00,1000015.722486954,1080405.3318119124,1028762.6944719544,1115595.4365538303,952212.8583330147,944887.2889943911
2025-05-16 13:30:00+00:00,1003907.6153549959,1085748.7423095834,1032766.4142900696,1120905.951237125,955918.7181626122,945641.3522425796
2025-05-16 14:30:00+00:00,999756.3534531405,1081675.5912074205,1028495.8729082337,1117422.7864661457,951965.8871762946,945271.9065924207
2025-05-16 15:30:00+00:00,999237.3891587069,1081637.5373480686,1027961.9970537415,1117437.8998932063,951471.7294497218,947191.8555588708
2025-05-16 16:30:00+00:00,1006849.0162949373,1090261.460245593,1035792.3314043274,1127056.467585551,958719.5197148791,949644.3050175376
2025-05-16 17:30:00+00:00,1001016.5498795321,1084124.3620351388,1029792.2789446106,1120592.7860850033,953165.8460323863,950735.2029474735
2025-05-16 18:30:00+00:00,1001352.3835739901,1084488.0572866036,1030137.7622514954,1120968.7132395443,953485.6268279824,951597.3009279128
2025-05-16 19:30:00+00:00,1003129.2820267489,1086982.9636361175,1031965.7168718567,1123609.200844615,955177.5892793192,952122.5642266046
2025-05-19 13:30:00+00:00,1002869.7998795321,1087534.7755519708,1031698.7789446106,1123742.6747517523,954930.5104160327,950998.8809380519
2025-05-19 14:30:00+00:00,1000201.1153549959,1083960.070378421,1028953.4142900696,1120361.3895333828,952389.3893953192,949970.6762869605
2025-05-19 15:30:00+00:00,1002425.0379776766,1087338.8382123867,1031241.2375627747,1123564.9430141107,954507.0081970082,953909.1918810199
2025-05-19 16:30:00+00:00,1002795.597486954,1088908.0751940277,1031622.4444719544,1125019.8904553144,954859.8549084844,955628.4177210444
2025-05-19 17:30:00+00:00,1001387.2225022127,1088094.0859412851,1030173.6022173157,1124095.7016431417,953518.8004504289,953628.3364552086
2025-05-19 18:30:00+00:00,1001646.5915360262,1088375.882541627,1030440.4237810364,1124386.84014717,953765.7716071489,953346.8706636785
2025-05-19 19:30:00+00:00,1004389.4784531405,1092432.802042979,1033262.1229082337,1127946.648150289,956377.5481354109,955238.0452462364
2025-05-20 13:30:00+00:00,985560.3951096346,1072945.2489792283,1013892.0177446594,1107930.1193621284,938448.4976818854,953063.1377994781
2025-05-20 14:30:00+00:00,991676.097486954,1079368.9486161566,1020183.4444719544,1114455.9740364193,944271.8686066056,953729.2211890378
2025-05-20 15:30:00+00:00,993971.1684403231,1081432.493479794,1022544.4604021301,1116372.4205495627,946457.2348385506,952023.6849801377
2025-05-20 16:30:00+00:00,994122.4010605623,1081958.9332760891,1022700.0384355774,1117604.8744723112,946601.2385178069,953019.0170775097
2025-05-20 17:30:00+00:00,989266.8951096346,1077873.3508678102,1017705.0177446594,1113111.962486784,941977.8264491784,949443.233110701
2025-05-20 18:30:00+00:00,991972.6808304598,1082660.8342008397,1020488.5496355286,1116234.004486207,944554.2752236661,950626.0346788875
2025-05-20 19:30:00+00:00,996161.0439286043,1088111.902312657,1024797.2582536926,1121696.8990765458,948542.4339637578,952687.7628823352
2025-05-21 13:30:00+00:00,993974.2225022127,1086055.4683710788,1022547.6022173157,1119476.6754814018,946460.1429158429,944450.2671396362
2025-05-21 14:30:00+00:00,1007249.3246292879,1101991.259859625,1036204.1419206848,1134441.3159826244,959100.6932533145,945359.6248657414
2025-05-21 15:30:00+00:00,1016213.2225022127,1112342.3216458405,1045425.6022173157,1144738.5405395979,967636.1155196007,945002.4737250637
2025-05-21 16:30:00+00:00,987524.8355850985,1081413.1165423295,1015912.9030901184,1113494.179840429,940319.037620288,934847.819259201
2025-05-21 17:30:00+00:00,984782.0617813875,1079901.7054021547,1013091.3203264466,1111562.5980367009,937707.3687985925,936931.5206285303
2025-05-21 18:30:00+00:00,971688.5066666414,1065609.1487813438,999621.5440813294,1097453.1199851758,925239.6875001682,933289.2939934607
2025-05-21 19:30:00+00:00,976516.5260605623,1070479.7887031743,1004588.2884355774,1102530.948019098,929836.9268731653,934323.8638870496
2025-05-22 13:30:00+00:00,986227.5379624178,1081504.9544577238,1014578.3298174134,1114244.911170259,939083.7510104222,932439.2289371946
2025-05-22 14:30:00+00:00,985041.5439286043,1080409.7570114871,1013358.2582536926,1113219.1288257283,937954.4476618789,933481.7335851295
2025-05-22 15:30:00+00:00,988859.2344040682,1085934.9656422776,1017285.6435991516,1118703.308700989,941589.651983928,935751.4221085276
2025-05-22 16:30:00+00:00,989719.1224961092,1088273.8245095764,1018170.2391191712,1120415.215401386,942408.4373015843,936788.4334649921
2025-05-22 17:30:00+00:00,988414.4725022127,1087197.779332579,1016828.1022173157,1120676.0340435395,941166.1497649035,938466.851996951
2025-05-22 18:30:00+00:00,992741.3995194247,1093017.4694741073,1021279.3561540833,1126743.194085497,945286.2490488164,939431.1426377599
2025-05-22 19:30:00+00:00,984373.6092819979,1085288.736303261,1012671.131636261,1118427.4957175124,937318.4403873774,934152.6999004406
2025-05-23 13:30:00+00:00,967620.948683243,1066054.8167990483,995437.1117082825,1098976.111203652,921366.5593729754,927375.9837133499
2025-05-23 14:30:00+00:00,970956.7760605623,1069958.6961017237,998868.7884355774,1103382.9535761746,924542.9337222258,928316.8188715314
2025-05-23 15:30:00+00:00,971179.1570114901,1071229.7372739501,999097.5591264954,1103702.8893994414,924754.6848317381,928520.6810216545
2025-05-23 16:30:00+00:00,978147.3951096346,1080211.5977641912,1006266.0177446594,1112673.681339401,931389.8401472995,931744.807139256
2025-05-23 17:30:00+00:00,979518.7820114901,1082346.5577295735,1007676.8091264954,1114875.6096376793,932695.6745581472,931297.9322378954
2025-05-23 18:30:00+00:00,975730.0485672762,1078418.2668831677,1003779.2128435364,1111035.535985603,929088.0431170927,929738.9709966418
2025-05-23 19:30:00+00:00,973403.0796341707,1076058.7942878539,1001385.3823992005,1109550.4541105463,926872.3036334271,928882.889478289
2025-05-27 13:30:00+00:00,1002920.1353440096,1109654.6549188818,1031750.5607134094,1144234.0172825865,954978.4398380739,939237.8310950641
2025-05-27 14:30:00+00:00,1002313.8475022127,1110121.849095023,1031126.8522173157,1144183.110578932,954401.132642252,941336.5300220586
2025-05-27 15:30:00+00:00,1002699.224867325,1110548.659855521,1031523.3027483216,1144623.0219864028,954768.0889139246,942578.7986502897
2025-05-27 16:30:00+00:00,1005204.9129776766,1113323.7440840367,1034100.9875627747,1147483.2854141372,957154.0047724779,943199.802171751
2025-05-27 17:30:00+00:00,1002622.1946396639,1110463.3478132847,1031444.0591875305,1144535.0913528579,954694.7407422167,944468.3165258961
2025-05-27 18:30:00+00:00,1001794.8832077791,1109547.088963187,1030592.9763628235,1143590.708601393,953906.9749156792,944136.1903796946
2025-05-27 19:30:00+00:00,1004389.4784531405,1112420.6390730503,1033262.1229082337,1146552.4602493423,956377.5481354109,945254.5547669824
2025-05-28 13:30:00+00:00,1002721.5082077791,1110573.338963187,1031546.2263628235,1144648.458601393,954789.3071075025,944483.4884737666
2025-05-28 14:30:00+00:00,1005144.8497605135,1113257.2232405308,1034039.1985307923,1147414.7227615493,957096.8125857277,941943.9311074982
2025-05-28 15:30:00+00:00,1007727.5680985262,1116117.6195112828,1036696.1269060364,1150362.9168228286,959556.0766159889,942774.1156803477
2025-05-28 16:30:00+00:00,1011505.8951096346,1120302.1689192418,1040583.0177446594,1154675.9079422134,963153.7990529361,943140.5966970146
2025-05-28 17:30:00+00:00,1013136.7641587069,1122108.3789412144,1042260.7470537415,1156537.5582718032,964706.7123270703,942694.1577711676
2025-05-28 18:30:00+00:00,1014322.8713059237,1123422.0090071324,1043480.9349809876,1157891.5092605727,965836.12338218,941476.5653570021
2025-05-28 19:30:00+00:00,999360.4565415194,1106850.9277693394,1028088.6005693665,1140811.7906936782,951588.9141939483,939897.02607151
2025-05-29 13:30:00+00:00,1042412.8883194735,1154532.0912520054,1072378.0710588684,1189956.4929336684,992583.4335453177,941091.2501981509
2025-05-29 14:30:00+00:00,1050127.674879532,1163076.3240400914,1080314.5289446106,1198762.9847549575,999929.452199018,941003.7063150356
2025-05-29 15:30:00+00:00,1042049.002500992,1154129.082676566,1072003.7295976868,1189541.1143020766,992236.9415212583,938240.0575348166
2025-05-29 16:30:00+00:00,1036895.4427323153,1148421.4439741734,1066702.0910173645,1183658.283766188,987329.7226502062,940044.8217705942
2025-05-29 17:30:00+00:00,1026288.9120163729,1136674.5645491246,1055790.799605011,1171550.8423904555,977230.1856268818,939211.9341495609
2025-05-29 18:30:00+00:00,1029741.9248795321,1140498.8240400914,1059343.0289446106,1175492.4847549575,980518.1439789067,940766.4484405767
2025-05-29 19:30:00+00:00,1031743.3534378817,1142715.4338423375,1061401.9651628723,1177777.131788649,982423.9039645172,942430.5669756919
2025-05-30 13:30:00+00:00,1018251.7522568514,1127773.2989851597,1047522.7056719055,1162376.3589309829,969577.2032589853,943316.2948289642
2025-05-30 14:30:00+00:00,1008948.4010605623,1117469.708897269,1037952.0384355774,1151756.5076126235,960718.5535869787,942483.05842752
2025-05-30 15:30:00+00:00,990304.7105850985,1096821.5639082554,1018772.6530901184,1130474.5827774184,942966.0341957577,937436.2930780865
2025-05-30 16:30:00+00:00,996771.0645127108,1103983.1402937535,1025424.8067461243,1137855.9785598891,949123.2954762704,939316.2194923954
2025-05-30 17:30:00+00:00,999126.198683243,1106591.4839522007,1027847.6117082825,1140544.3834365981,951365.8538949656,942467.7992845468
2025-05-30 18:30:00+00:00,1002721.5082077791,1110573.338963187,1031546.2263628235,1144648.458601393,954789.3071075025,945495.1260553441
2025-05-30 19:30:00+00:00,999570.9605850985,1107084.0639082554,1028305.1530901184,1141052.0827774184,951789.3561139902,942729.0358122494
2025-06-02 13:30:00+00:00,1013063.353559952,1122027.0756880406,1042185.227125763,1156453.7594741958,964636.8107654867,939043.9091866493
2025-06-02 14:30:00+00:00,1011579.3057083895,1120383.4721724156,1040658.537672638,1154759.7067398208,963223.7006145198,938333.792270224
2025-06-02 15:30:00+00:00,1018604.5529618075,1128164.0306440953,1047885.6435075989,1162779.083815016,969913.1400395391,938511.2343042275
2025-06-02 16:30:00+00:00,1019808.5320267489,1129497.4541060093,1049124.2168718567,1164153.435743727,971059.5687321376,938970.9268856857
2025-06-02 17:30:00+00:00,1023228.8551163485,1133285.5092207554,1052642.8171526184,1168057.7624649184,974316.3998864773,942302.6517600245
2025-06-02 18:30:00+00:00,1020216.1927323153,1129948.9439741734,1049543.5910173645,1164618.783766188,971447.7431973879,943729.6868108863
2025-06-02 19:30:00+00:00,1018325.8415360262,1127855.3538862828,1047598.9237810364,1162460.9324478286,969647.7510599672,944597.8012534122
2025-06-03 13:30:00+00:00,1047458.9903549959,1160120.719029105,1077569.1642900696,1195716.6595901626,997388.3311783044,944843.0810773199
2025-06-03 13:30:00+00:00,1047458.9903549959,1160120.719029105,1077569.1642900696,1195716.6595901626,997388.3311783044,944843.0810773199
2025-06-03 13:30:00+00:00,1047458.9903549959,1160120.719029105,1077569.1642900696,1195716.6595901626,997388.3311783044,944843.0810773199
2025-06-03 13:30:00+00:00,1047458.9903549959,1160120.719029105,1077569.1642900696,1195716.6595901626,997388.3311783044,944843.0810773199
2025-06-03 14:30:00+00:00,1051312.9902329256,1165058.6858091187,1081533.902327179,1200621.64042362,1001058.109308163,946697.8081069472
2025-06-03 14:30:00+00:00,1051312.9902329256,1165058.6858091187,1081533.902327179,1201666.1491173021,1001058.109308163,946697.8081069472
2025-06-03 14:30:00+00:00,1051312.9902329256,1165132.5136850583,1081533.902327179,1200621.64042362,1001058.109308163,946697.8081069472
2025-06-03 14:30:00+00:00,1051312.9902329256,1165132.5136850583,1081533.902327179,1201666.1491173021,1001058.109308163,946697.8081069472
2025-06-03 15:30:00+00:00,1049423.4308304598,1164183.785911374,1079590.0496355286,1199871.4533486138,999258.871116707,948423.137604161
2025-06-03 15:30:00+00:00,1049423.4308304598,1164183.785911374,1079590.0496355286,1201382.7033413283,999258.871116707,948423.137604161
2025-06-03 15:30:00+00:00,1049423.4308304598,1165509.1619610172,1079590.0496355286,1199871.4533486138,999258.871116707,948423.137604161
2025-06-03 15:30:00+00:00,1049423.4308304598,1165509.1619610172,1079590.0496355286,1201382.7033413283,999258.871116707,948423.137604161
2025-06-03 16:30:00+00:00,1049794.1034531405,1165983.7931390135,1079971.3729082337,1202675.7765966088,999611.8255347497,949393.8806825703
2025-06-03 16:30:00+00:00,1049794.1034531405,1165983.7931390135,1079971.3729082337,1203810.7429577992,999611.8255347497,949393.8806825703
2025-06-03 16:30:00+00:00,1049794.1034531405,1166927.1426270874,1079971.3729082337,1202675.7765966088,999611.8255347497,949393.8806825703
2025-06-03 16:30:00+00:00,1049794.1034531405,1166927.1426270874,1079971.3729082337,1203810.7429577992,999611.8255347497,949393.8806825703
2025-06-03 17:30:00+00:00,1046419.7044052889,1163448.062475129,1076500.0162187805,1201101.5144987027,996398.7232463621,949663.1391597217
2025-06-03 17:30:00+00:00,1046419.7044052889,1163448.062475129,1076500.0162187805,1202125.4044414954,996398.7232463621,949663.1391597217
2025-06-03 17:30:00+00:00,1046419.7044052889,1163528.5873672562,1076500.0162187805,1201101.5144987027,996398.7232463621,949663.1391597217
2025-06-03 17:30:00+00:00,1046419.7044052889,1163528.5873672562,1076500.0162187805,1202125.4044414954,996398.7232463621,949663.1391597217
2025-06-03 18:30:00+00:00,1048570.8951096346,1166726.4900621176,1078713.0177446594,1204673.199261146,998447.0867258657,949153.0478089005
2025-06-03 18:30:00+00:00,1048570.8951096346,1166726.4900621176,1078713.0177446594,1205437.577810403,998447.0867258657,949153.0478089005
2025-06-03 18:30:00+00:00,1048570.8951096346,1167148.302809272,1078713.0177446594,1204673.199261146,998447.0867258657,949153.0478089005
2025-06-03 18:30:00+00:00,1048570.8951096346,1167148.302809272,1078713.0177446594,1205437.577810403,998447.0867258657,949153.0478089005
2025-06-03 19:30:00+00:00,1047236.6094040682,1166061.6208173132,1077340.3935991516,1203910.0145847427,997176.5800687922,949233.4416935939
2025-06-03 19:30:00+00:00,1047236.6094040682,1166061.6208173132,1077340.3935991516,1203973.3581582182,997176.5800687922,949233.4416935939
2025-06-03 19:30:00+00:00,1047236.6094040682,1166232.5295190937,1077340.3935991516,1203910.0145847427,997176.5800687922,949233.4416935939
2025-06-03 19:30:00+00:00,1047236.6094040682,1166232.5295190937,1077340.3935991516,1203973.3581582182,997176.5800687922,949233.4416935939
